tanggal,sumber (url),judul berita,konten,politik,hukum,nasional,jumlah label
2024-11-23,https://news.detik.com/pilkada/d-7653027/rk-nilai-surat-dukungan-dari-rt-hingga-lmk-jakut-bukan-politik-praktis,RK Nilai Surat Dukungan dari RT hingga LMK Jakut Bukan Politik Praktis,"Calon Gubernur Jakarta nomor urut 1 Ridwan Kamil (RK) menilai pernyataan dukungan dari pengurus RT, RW dan LMK di Kelurahan Sukapura, Kecamatan Cilincing, Jakarta Utara pada dirinya bukan bentuk politik praktis",1,0,0,2
2024-11-01,https://news.detik.com/berita/d-7616647/pks-dukung-revisi-paket-uu-politik-harap-pemilu-jadi-lebih-simpel-dan-murah,"PKS Dukung Revisi Paket UU Politik, Harap Pemilu Jadi Lebih Simpel dan Murah",Wacana revisi sejumlah undang-undang politik kini tengah mengemuk,1,0,0,2
2025-03-13,https://news.detik.com/berita/d-7822122/waka-komisi-iii-dukung-kapolri-hukum-maksimal-eks-kapolres-ngada,Waka Komisi III Dukung Kapolri Hukum Maksimal Eks Kapolres Ngada,"Wakil Ketua Komisi III DPR RI Rano Alfath mengapresiasi Kapolri Jenderal Listyo Sigit Prabowo yang mencopot eks Kapolres Ngada, AKBP Fajar Widyadharma Lukman Sumaatmaja, dalam kasus narkoba dan asusila",1,0,0,2
2025-06-21,https://news.detik.com/berita/d-7975926/komisi-iv-dpr-dorong-sawah-pokok-murah-di-sumbar-jadi-program-nasional,Komisi IV DPR Dorong Sawah Pokok Murah di Sumbar Jadi Program Nasional,Komisi IV DPR RI meninjau program sawah pokok murah di Sumatera Barat,1,0,0,2
2024-09-13,https://news.detik.com/kolom/d-7537398/membentangkan-cakrawala-imajinasi-toleransi-politik,Membentangkan Cakrawala Imajinasi Toleransi Politik,"Kata toleransi diucapkan banyak bibir sampai berbusa-busa, lantang sampai berdengung di telinga, dan menjadi tema klise seminar-seminar yang nyaman",0,0,0,0
2025-06-09,https://news.detik.com/berita/d-7955330/bos-ppi-jokowi-kiblat-politik-psi-tak-relevan-dikaitkan-dengan-golkar-ppp,"Bos PPI: Jokowi Kiblat Politik PSI, Tak Relevan Dikaitkan dengan Golkar-PPP",Direktur Parameter Politik Indonesia (PPI) Adi Prayitno menanggapi isu Presiden ke-7 RI Joko Widodo (Jokowi) yang masuk bursa caketum PPP,1,0,1,3
2025-06-10,https://news.detik.com/internasional/d-7956765/la-memanas-trump-kirim-700-marinir-4-000-tentara-garda-nasional,"LA Memanas, Trump Kirim 700 Marinir-4.000 Tentara Garda Nasional","Situasi kerusuhan yang menyelimuti kota Los Angeles di Amerika Serikat (AS) mendorong Presiden Donald Trump untuk mengerahkan 700 personel Marinir AS, selain menambah pasukan Garda Nasional yang dikerahkan untuk mengatasi unjuk rasa memprotes penangkapan puluhan orang oleh agen imigrasi federal",1,1,1,7
2025-05-18,https://news.detik.com/berita/d-7919572/komisi-nasional-disabilitas-tak-ada-pengusiran-siswa-slbn-a-pajajaran,Komisi Nasional Disabilitas: Tak Ada Pengusiran Siswa SLBN A Pajajaran,"Komisi Nasional Disabilitas (KND) meluruskan isu yang beredar terkait dugaan pengusiran siswa Sekolah Luar Biasa Negeri (SLBN) A Pajajaran, Bandung",0,0,1,1
2025-03-20,https://news.detik.com/kolom/d-7832095/pasar-modal-krisis-politik-ekonomi-dan-kebijakan,"Pasar Modal, Krisis Politik Ekonomi dan Kebijakan",Bagaimana membaca harga saham yang jatuh da terjungkal dalam beberapa hari ini,0,0,0,0
2025-07-29,https://news.detik.com/berita/d-8033965/politikus-pd-pertanyakan-jokowi-soal-orang-besar-di-balik-polemik-ijazah,Politikus PD Pertanyakan Jokowi soal 'Orang Besar' di Balik Polemik Ijazah,Politikus Partai Demokrat Yan Harahap mempertanyakan maksud Presiden ke-7 RI Joko Widodo (Jokowi) yang menyebut ada sosok 'orang besar' di balik isu ijazah palsu,1,0,0,2
2025-06-10,https://news.detik.com/berita/d-7957130/ketua-baleg-sebut-dewan-statistik-nasional-tak-bisa-intervensi-lembaga-survei,Ketua Baleg Sebut Dewan Statistik Nasional Tak Bisa Intervensi Lembaga Survei,Ketua Badan Legislasi (Baleg) DPR RI Bob Hasan memastikan lembaga survei tetap bisa mengeluarkan hasil survei politiknya di Rancangan Undang-Undang Statistik yang disusun oleh DPR RI,1,0,0,2
2025-05-05,https://news.detik.com/berita/d-7899626/setara-kritik-batalnya-mutasi-perwira-tni-tak-boleh-jadi-alat-politik,Setara Kritik Batalnya Mutasi Perwira: TNI Tak Boleh Jadi Alat Politik,Mutasi Letjen Kunto Arief Wibowo dari jabatan Pangkogabwilhan I yang dibatalkan dalam waktu singkat menjadi sorotan,0,0,0,0
2025-07-22,https://news.detik.com/berita/d-8023460/lawan-vonis-4-5-tahun-penjara-tom-lembong-resmi-ajukan-banding,"Lawan Vonis 4,5 Tahun Penjara, Tom Lembong Resmi Ajukan Banding","Mantan Menteri Perdagangan Thomas Trikasih Lembong alias Tom Lembong divonis 4,5 tahun penjara di kasus korupsi impor gula",1,1,0,6
2024-08-20,https://news.detik.com/pilkada/d-7499725/khofifah-soal-putusan-mk-mungkin-di-beberapa-titik-akan-ubah-peta-politik,Khofifah soal Putusan MK: Mungkin di Beberapa Titik Akan Ubah Peta Politik,Eks Gubernur Jawa Timur Khofifah Indar Parawansa merespons putusan Mahkamah Konstitusi (MK) yang mengabulkan sebagian gugatan terhadap UU Pilkada berkaitan dengan partai politik yang tak punya kursi DPRD bisa usung calon gubernur hingga perubahan ambang batas pencalonan gubernur-wakil gubernur,1,1,0,6
2025-03-06,https://news.detik.com/berita/d-7809917/menanti-jerat-hukum-tom-lembong-dalam-korupsi-impor-gula,Menanti Jerat Hukum Tom Lembong dalam Korupsi Impor Gula,Thomas Trikasih Lembong alias Tom Lembong kembali menjalani sidang dalam perkara dugaan korupsi impor gula,0,1,0,4
2024-11-12,https://news.detik.com/pilkada/d-7635155/apa-itu-politik-uang-dalam-pilkada-ini-pengertian-jenis-jenis-hingga-sanksinya,"Apa itu Politik Uang dalam Pilkada? Ini Pengertian, Jenis-jenis hingga Sanksinya",Politik uang merupakan salah satu pelanggaran kampanye dalam Pilkada,1,0,0,2
2025-06-15,https://news.detik.com/berita/d-7965875/anies-minta-anak-muda-tak-jauhi-politik-singgung-polemik-tambang-di-raja-ampat,"Anies Minta Anak Muda Tak Jauhi Politik, Singgung Polemik Tambang di Raja Ampat","Mantan Gubernur DKI Jakarta, Anies Baswedan, meminta anak muda berpartisipasi di ruang demokrasi",0,0,0,0
2025-05-16,https://news.detik.com/berita/d-7916797/20-twibbon-dan-ucapan-hari-buku-nasional-17-mei-2025,20+ Twibbon dan Ucapan Hari Buku Nasional 17 Mei 2025,Hari Buku Nasional (Harbuknas) dirayakan setiap 17 Mei sebagai momentum untuk menghidupkan kembali semangat membaca di tengah masyarakat,0,0,1,1
2025-06-26,https://news.detik.com/foto-news/d-7984296/munas-hkti-bahas-strategi-pertanian-nasional-hingga-pilih-ketum-baru,Munas HKTI Bahas Strategi Pertanian Nasional hingga Pilih Ketum Baru,Jakarta - Himpunan Kerukunan Tani Indonesia (HKTI) menggelar Munas,0,0,1,1
2025-04-06,https://news.detik.com/berita/d-7856282/kapolri-pimpin-flag-off-one-way-nasional-kalikangkung-cikampek,Kapolri Pimpin Flag Off One Way Nasional Kalikangkung-Cikampek,One way nasional dari Km 414 Gerbang Tol Kalikangkung sampai Km 70 Gerbang tol Cikampek Utama diberlakukan hari ini untuk arus balik Lebaran 2025,0,0,1,1
2024-08-06,https://news.detik.com/pemilu/d-7476529/bamsoet-cerita-hambatan-perempuan-di-politik-airin-hampir-tidak-bisa-nyalon,Bamsoet Cerita Hambatan Perempuan di Politik: Airin Hampir Tidak Bisa Nyalon,Ketua Majelis Permusyawaratan Rakyat (MPR) sekaligus Waketum Partai Golkar Bambang Soesatyo (Bamsoet) bercerita tentang hambatan perempuan yang terjun ke dunia politik,1,0,1,3
2025-05-28,https://news.detik.com/berita/d-7936637/serahkan-sk-cpns-dki-pramono-ingatkan-taat-hukum,"Serahkan SK CPNS DKI, Pramono Ingatkan Taat Hukum",Gubernur DKI Jakarta Pramono Anung menyerahkan surat keputusan (SK) kepada 3,0,1,0,4
2025-04-24,https://news.detik.com/berita/d-7883069/hari-angkutan-nasional-naik-transjakarta-mrt-lrt-hari-ini-gratis,"Hari Angkutan Nasional, Naik TransJakarta-MRT-LRT Hari Ini Gratis!",Hari Angkutan Nasional atau Hari Transportasi Nasional diperingati tepat hari ini,0,0,1,1
2024-11-22,https://news.detik.com/kolom/d-7651707/hilirisasi-demokrasi-nasib-profesional-politik-pasca-pilkada-2024,"Hilirisasi Demokrasi, Nasib Profesional Politik Pasca Pilkada 2024",Pilkada serentak yang dilaksanakan pada 27 November ini akan menutup rangkaian panjang tahun politik di tahun 2024,1,0,0,2
2024-11-30,https://news.detik.com/berita/d-7665031/maruf-amin-bicara-pentingnya-nadhliyin-di-dunia-politik-beri-warna,Ma'ruf Amin Bicara Pentingnya Nadhliyin di Dunia Politik: Beri Warna,Dewan Syuro DPP Partai Kebangkitan Bangsa (PKB) Ma'ruf Amin resmi membuka acara musyawarah nasional (Munas) V Perempuan Bangsa,1,0,1,3
2025-01-21,https://news.detik.com/pilkada/d-7742467/rudy-masud-seno-aji-bantah-tudingan-politik-uang-di-pilgub-kaltim,Rudy Mas'ud-Seno Aji Bantah Tudingan Politik Uang di Pilgub Kaltim,Pasangan Cagub-Cawagub Kalimantan Timur nomor urut 2 Rudy Mas'ud-Seno Aji membantah tudingan pasangan nomor urut 1 Isran Noor-Hadi Mulyadi tentang adanya pelanggaran politik uang yang dilakukannya,1,0,0,2
2025-07-30,https://news.detik.com/berita/d-8036257/anggota-komisi-iv-dpr-rajiv-minta-kaji-mutu-beras-untuk-tata-ekosistem-pangan,Anggota Komisi IV DPR Rajiv Minta Kaji Mutu Beras untuk Tata Ekosistem Pangan,Anggota Komisi IV DPR RI Rajiv mendorong pemerintah melalui Badan Pangan Nasional (Bapanas) segera mengkaji ulang regulasi mutu dan skema harga eceran tertinggi (HET) perberasan,1,0,1,3
2025-04-16,https://news.detik.com/berita/d-7871405/jokowi-pertimbangkan-bawa-isu-ijazah-palsu-ke-ranah-hukum-sudah-jadi-fitnah,Jokowi Pertimbangkan Bawa Isu Ijazah Palsu ke Ranah Hukum: Sudah Jadi Fitnah,Presiden ke-7 RI Joko Widodo (Jokowi) mengatakan tudingan ijazah palsu telah fitnah yang meluas,1,0,0,2
2025-07-21,https://news.detik.com/berita/d-8021638/25-twibbon-dan-ucapan-selamat-hari-anak-nasional-2025,25+ Twibbon dan Ucapan Selamat Hari Anak Nasional 2025,Hari Anak Nasional (HAN) ke-41 diperingati pada tanggal 23 Juli 2025,0,0,1,1
2025-03-12,https://news.detik.com/berita/d-7819821/ahy-menghadap-prabowo-ke-istana-paparkan-pengelolaan-sampah-nasional,AHY Menghadap Prabowo ke Istana Paparkan Pengelolaan Sampah Nasional,"Menko Infrastruktur dan Pembangunan Kewilayahan Agus Harimurti Yudhoyono (AHY) menghadap Presiden Prabowo Subianto ke Istana Negara, Jakarta",1,0,1,3
2025-01-02,https://news.detik.com/berita/d-7714388/proyeksi-politik-di-balik-mesranya-ahok-dan-anies,Proyeksi Politik di Balik Mesranya Ahok dan Anies,"Bukan kali pertama bertemu muka, namun perjumpaan dua Mantan Gubernur DKI Jakarta kali ini dilihat berbeda",0,0,0,0
2024-12-12,https://news.detik.com/berita/d-7683347/eddy-soeparno-raih-gelar-doktor-ilmu-politik-ui-dengan-ipk-3-84,"Eddy Soeparno Raih Gelar Doktor Ilmu Politik UI dengan IPK 3,84",Wakil Ketua MPR RI Eddy Soeparno meraih gelar Doktor Ilmu Politik dari Universitas Indonesia (UI),1,0,1,3
2025-07-15,https://news.detik.com/berita/d-8012568/kejagung-dan-dewan-pers-teken-mou-dukung-penegakan-hukum-kemerdekaan-pers,"Kejagung dan Dewan Pers Teken MoU, Dukung Penegakan Hukum-Kemerdekaan Pers",Kejaksaan Agung (Kejagung) menandatangani nota kesepahaman atau memorandum of understanding (MoU) dengan Dewan Pers,0,1,0,4
2025-04-30,https://news.detik.com/berita/d-7893108/sidang-mediasi-kuasa-hukum-jokowi-tolak-tunjukkan-ijazah-ke-publik,"Sidang Mediasi, Kuasa Hukum Jokowi Tolak Tunjukkan Ijazah ke Publik",Sidang mediasi gugatan ijazah Presiden ke-7 Joko Widodo (Jokowi) belum menemui kesepakatan,1,1,0,6
2025-01-13,https://news.detik.com/berita/d-7730380/sinergi-polri-dan-kementan-wujudkan-swasembada-jagung-nasional-2025,Sinergi Polri dan Kementan Wujudkan Swasembada Jagung Nasional 2025,Polri bersama Kementerian Pertanian (Kementan) bersinergi dalam mewujudkan swasembada jagung nasional,1,0,1,3
2025-07-18,https://news.detik.com/kolom/d-8016816/35-tahun-taruna-nusantara-menjawab-tantangan-politik-identitas,35 Tahun Taruna Nusantara: Menjawab Tantangan Politik Identitas,"Tanggal 14 Juli 2025 menandai 35 tahun perjalanan SMA Taruna Nusantara (TN), sebuah institusi pendidikan menengah yang sejak awal dirancang dari sebuah visi tentang kebutuhan kaderisasi kepemimpinan nasional di masa depan",0,0,1,1
2025-02-26,https://news.detik.com/dw/d-7797412/pemilu-jerman-perubahan-politik-dan-pengaruhnya-bagi-asia,Pemilu Jerman: Perubahan Politik dan Pengaruhnya bagi Asia,"Partai konservatif Jerman, Uni Kristen Demokrat (CDU) dan mitranya di Bavaria, Uni Kristen Sosial (CSU), memenangkan pemilu nasional pada Minggu (23/02)",1,0,1,3
2024-08-25,https://news.detik.com/pilkada/d-7507203/jubir-sebut-anies-punya-kesamaan-agenda-perjuangan-politik-dengan-pdip,Jubir Sebut Anies Punya Kesamaan Agenda Perjuangan Politik dengan PDIP,Anies Baswedan bersilaturahmi dengan DPD PDI Perjuangan (PDIP) Jakarta,1,0,0,2
2024-08-18,https://news.detik.com/kolom/d-7495527/politik-kehadiran-dan-79-tahun-indonesia-merdeka,Politik Kehadiran dan 79 Tahun Indonesia Merdeka,"""Jika hatimu penuh cinta, maka tidak ada ruang untuk kebencian"" Kutipan di atas adalah sajak cinta dari seorang filsuf ternama, Jalaluddin Rumi",0,0,0,0
2024-12-27,https://news.detik.com/berita/d-7705578/prabowo-dipastikan-hadir-perayaan-natal-nasional-2024-di-gbk-besok,Prabowo Dipastikan Hadir Perayaan Natal Nasional 2024 di GBK Besok,"Puncak Perayaan Natal Nasional 2024 akan digelar pada 28 Desember di Indonesia Arena, Kompleks Gelora Bung Karno (GBK), Jakarta Pusat",0,0,1,1
2025-05-22,https://news.detik.com/berita/d-7927688/2-eks-pejabat-kominfo-terima-suap-rp-11-m-terkait-proyek-pusat-data-nasional,2 Eks Pejabat Kominfo Terima Suap Rp 11 M terkait Proyek Pusat Data Nasional,Kejaksaan Negeri Jakarta Pusat (Kejari Jakpus) mengungkap dua eks pejabat Kementerian Komunikasi dan Informatika (Kominfo) menerima suap Rp 11 miliar terkait proyek Pusat Data Nasional Sementara (PDNS),1,1,1,7
2025-03-10,https://news.detik.com/berita/d-7815526/uu-partai-politik-digugat-mk-diminta-batasi-masa-jabatan-ketum-parpol,"UU Partai Politik Digugat, MK Diminta Batasi Masa Jabatan Ketum Parpol","Dosen Hukum Tata Negara Universitas Udayana, Edward Thomas Lamury Hadjon, mengajukan gugatan terhadap Undang-Undang Partai Politik serta Undang-Undang MPR, DPR, DPD, dan DPRD (MD3) ke Mahkamah Konstitusi",1,1,1,7
2025-02-20,https://news.detik.com/berita/d-7788289/pdip-penahanan-hasto-politik-dan-serangan-terhadap-partai,PDIP: Penahanan Hasto Politik dan Serangan terhadap Partai,PDI Perjuangan menganggap penahanan Hasto Kristiyanto merupakan politik dan serangan terhadap partai,1,0,0,2
2024-12-11,https://news.detik.com/kolom/d-7681282/penegakan-hukum-yang-tidak-melecehkan-rasa-keadilan,Penegakan Hukum yang Tidak Melecehkan Rasa Keadilan,Ketertiban umum dan tata kelola pemerintahan yang benar akan terwujud dan selalu terjaga jika masyarakat dan aparatur negara percaya dan hormat kepada institusi penegak hukum,1,0,1,3
2024-08-27,https://news.detik.com/foto-news/d-7511764/surati-menkumham-lukman-edy-siapkan-muktamar-pkb-tandingan,"Surati Menkumham, Lukman Edy Siapkan Muktamar PKB Tandingan",Jakarta - Mantan Sekjen PKB Lukman Edy menggugat hasil Muktamar ke-6 PKB yang digelar di Bali,0,0,0,0
2024-12-05,https://news.detik.com/dw/d-7672442/prancis-terancam-krisis-politik-pm-hadapi-mosi-tidak-percaya,"Prancis Terancam Krisis Politik, PM Hadapi Mosi Tidak Percaya","Para anggota parlemen Prancis meloloskan mosi tidak percaya terhadap pemerintah pada hari Rabu (04/12), sebuah tindakan yang membuat negara dengan kekuatan ekonomi terbesar kedua di Uni Eropa (UE) itu makin terpuruk ke dalam krisis yang mengancam kemampuan legislatifnya untuk mengatasi defisit anggaran besar",1,0,1,3
2024-11-28,https://news.detik.com/pilkada/d-7660909/kubu-rido-duga-ada-kecurangan-politik-uang-sembako-pramono-ranah-bawaslu,"Kubu RIDO Duga Ada Kecurangan Politik Uang-Sembako, Pramono: Ranah Bawaslu","Calon Gubernur Jakarta nomor urut 1 Pramono Anung menanggapi Tim Pemenangan Paslon nomor urut 1, Ridwan Kamil (RK) dan Suswono, yang menduga adanya kecurangan pilkada",0,0,0,0
2025-04-08,https://news.detik.com/berita/d-7858658/one-way-nasional-dihentikan-kakorlantas-operasi-ketupat-masih-berlangsung,"One Way Nasional Dihentikan, Kakorlantas: Operasi Ketupat Masih Berlangsung",Kakorlantas Irjen Agus Suryonugroho mengatakan Operasi Ketupat 2025 masih berlangsung meski one way nasional sudah dihentikan pagi ini,0,0,1,1
2025-04-30,https://news.detik.com/berita/d-7892795/jokowi-absen-di-sidang-mediasi-gugatan-ijazah-kuasa-hukum-bilang-begini,"Jokowi Absen di Sidang Mediasi Gugatan Ijazah, Kuasa Hukum Bilang Begini",Presiden ke-7 Joko Widodo (Jokowi) diwakili kuasa hukum dalam sidang mediasi pertama gugatan terkait perbuatan melawan hukum soal dugaan ijazah palsu di Pengadilan Negeri (PN) Solo hari ini,1,1,0,6
2025-06-29,https://news.detik.com/berita/d-7987891/bamsoet-dorong-industri-rokok-jadi-pilar-penunjang-ekonomi-nasional,Bamsoet Dorong Industri Rokok Jadi Pilar Penunjang Ekonomi Nasional,"Anggota DPR RI Bambang Soesatyo melakukan kunjungannya ke pabrik rokok HS di Magelang, Jawa Tengah",1,0,0,2
2025-05-17,https://news.detik.com/berita/d-7918948/prabowo-tiap-hari-kita-bongkar-korupsi-saya-tahu-ada-penegak-hukum-diancam,"Prabowo: Tiap Hari Kita Bongkar Korupsi, Saya Tahu Ada Penegak Hukum Diancam",Presiden Prabowo Subianto menegaskan akan terus membongkar kasus-kasus korupsi di Indonesia,1,1,1,7
2025-01-23,https://news.detik.com/berita/d-7746402/kejaksaan-buka-posko-di-pelabuhan-merak-persilakan-warga-konsultasi-hukum,"Kejaksaan Buka Posko di Pelabuhan Merak, Persilakan Warga Konsultasi Hukum",Kejaksaan Negeri Cilegon membuka posko pelayanan di dermaga eksekutif Pelabuhan Merak,0,1,0,4
2025-06-05,https://news.detik.com/berita/d-7950024/kemenkum-luncurkan-pos-bantuan-hukum-gratis-advokasi-warga-desa,"Kemenkum Luncurkan Pos Bantuan Hukum, Gratis Advokasi Warga Desa","Kementerian Hukum (Kemenkum) meluncurkan Pos Bantuan Hukum (Posbankum) Desa/Kelurahan, Portal Informasi Bantuan Hukum, pelatihan paralegal dan juru damai bagi kepala desa/lurah",1,0,0,2
2025-05-02,https://news.detik.com/foto-news/d-7896752/aksi-mahasiswa-gelar-bazar-beras-murah-peringati-hardiknas,Aksi Mahasiswa Gelar Bazar Beras Murah Peringati Hardiknas,Jakarta - Sejumlah mahasiswa melakukan aksi sosial bagi masyarakat dengan menggelar bazar beras murah,0,0,0,0
2025-04-29,https://news.detik.com/dw/d-7891535/100-hari-trump-amerika-dalam-badai-politik,"100 Hari Trump, Amerika dalam Badai Politik",Pelantikan pada 20 Januari 2025 menandai dimulainya masa jabatan kedua Donald Trump sebagai presiden,1,0,0,2
2024-11-12,https://news.detik.com/kolom/d-7633102/menimbang-pembentukan-badan-sawit-nasional,Menimbang Pembentukan Badan Sawit Nasional,Wacana pembentukan Badan Sawit Nasional (BSN) yang berada langsung di bawah presiden menjadi tonggak baru dalam upaya pemerintahan Prabowo-Gibran memperbaiki tata kelola industri kelapa sawit di Indonesia,1,0,1,3
2025-04-19,https://news.detik.com/berita/d-7875730/jelang-psu-pilkada-serang-gakkumdu-tangkap-12-orang-pelaku-politik-uang,"Jelang PSU Pilkada Serang, Gakkumdu Tangkap 12 Orang Pelaku Politik Uang",Tim Gakkumdu melakukan operasi tangkap tangan (OTT) menjelang pelaksanaan pemungutan suara (PSU) Pilkada Kabupaten Serang,0,0,0,0
2025-07-01,https://news.detik.com/foto-news/d-7990746/monas-dibanjiri-warga-antusiasme-pecah-di-hari-bhayangkara-ke-79,Monas Dibanjiri Warga! Antusiasme Pecah di Hari Bhayangkara ke-79,"Jakarta - Ribuan warga memadati kawasan Monumen Nasional (Monas), Jakarta, untuk menyaksikan perayaan Hari Bhayangkara ke-79",0,0,1,1
2024-12-03,https://news.detik.com/internasional/d-7669626/korsel-darurat-militer-kegiatan-politik-dilarang-dan-media-dikontrol,"Korsel Darurat Militer, Kegiatan Politik Dilarang dan Media Dikontrol",Presiden Korea Selatan (Korsel) Yoon Suk Yeol mengumumkan darurat militer di negaranya,1,0,1,3
2025-07-21,https://news.detik.com/berita/d-8022608/pn-jakpus-bantah-vonis-4-5-tahun-tom-lembong-terkait-isu-politik,"PN Jakpus Bantah Vonis 4,5 Tahun Tom Lembong Terkait Isu Politik","Mantan Menteri Perdagangan Thomas Trikasih Lembong alias Tom Lembong divonis 4,5 tahun penjara dalam kasus korupsi impor gula",1,1,0,6
2025-06-15,https://news.detik.com/melindungi-tuah-marwah/d-7965430/konflik-lahan-konsesi-bupati-siak-imbau-warga-hormati-proses-hukum,"Konflik Lahan Konsesi, Bupati Siak Imbau Warga Hormati Proses Hukum","Bupati Siak Afni Zulkifli meminta masyarakat di Desa Tumang, Kabupaten Siak, agar tetap tenang dan tidak terprovokasi pasca-kericuhan terkait konflik lahan di PT SSL",0,0,0,0
